SpeciesCode,Year,Flag,GearCode,Catch
ALB,2009,EU-España,PS,0
ALB,2009,EU-España,PS,64
BET,2009,EU-España,BB,824
BET,2009,EU-España,PS,7769
SKJ,2009,EU-España,BB,7055
SKJ,2009,EU-España,PS,28047
YFT,2009,EU-España,BB,602
YFT,2009,EU-España,PS,31861
BFT,2009,EU-España,PS,1166.69
ALB,2009,EU-España,HAND,0.18
BFT,2009,EU-España,HAND,7.629
BFT,2009,EU-España,LLSWO,31.12818
FRI,2009,EU-España,LLSWO,0
FRI,2009,EU-España,LLSWO,0
FRI,2009,EU-España,LLSWO,0
FRI,2009,EU-España,LLSWO,0
FRI,2009,EU-España,LLSWO,0
ALB,2009,EU-España,LLSWO,5.609
ALB,2009,EU-España,LLSWO,213.616
ALB,2009,EU-España,LLSWO,26.402
ALB,2009,EU-España,LLSWO,478.694
ALB,2009,EU-España,LLSWO,518.586
ALV,2009,EU-España,LLSWO,0.205
ALV,2009,EU-España,LLSWO,27.541
ALV,2009,EU-España,LLSWO,0
ALV,2009,EU-España,LLSWO,3.173
ALV,2009,EU-España,LLSWO,0
ALV,2009,EU-España,LLSWO,0
BET,2009,EU-España,LLSWO,0
BET,2009,EU-España,LLSWO,95.723
BET,2009,EU-España,LLSWO,0
BET,2009,EU-España,LLSWO,143.121
BET,2009,EU-España,LLSWO,78.413
BET,2009,EU-España,LLSWO,9.252
BFT,2009,EU-España,LLSWO,0
BFT,2009,EU-España,LLSWO,0
BFT,2009,EU-España,LLSWO,0
BFT,2009,EU-España,LLSWO,0
BLM,2009,EU-España,LLSWO,0
BLM,2009,EU-España,LLSWO,0.389
BLM,2009,EU-España,LLSWO,0
BLM,2009,EU-España,LLSWO,0
BLM,2009,EU-España,LLSWO,0
BLM,2009,EU-España,LLSWO,229.221
BRO,2009,EU-España,LLSWO,0.932
BRO,2009,EU-España,LLSWO,0.359
BRO,2009,EU-España,LLSWO,0
BRO,2009,EU-España,LLSWO,0.049
BRO,2009,EU-España,LLSWO,0
BRO,2009,EU-España,LLSWO,0
BSH,2009,EU-España,LLSWO,6.959
BSH,2009,EU-España,LLSWO,8974.336
BSH,2009,EU-España,LLSWO,0
BSH,2009,EU-España,LLSWO,15491.133
BSH,2009,EU-España,LLSWO,6272.889
BSH,2009,EU-España,LLSWO,6825.814
BTH,2009,EU-España,LLSWO,0
BTH,2009,EU-España,LLSWO,50.13
BTH,2009,EU-España,LLSWO,0
BTH,2009,EU-España,LLSWO,4.987
BTH,2009,EU-España,LLSWO,2.578
BTH,2009,EU-España,LLSWO,1.492
BUM,2009,EU-España,LLSWO,0
BUM,2009,EU-España,LLSWO,3.944
BUM,2009,EU-España,LLSWO,0
BUM,2009,EU-España,LLSWO,2.3
BUM,2009,EU-España,LLSWO,48.163
BUM,2009,EU-España,LLSWO,5.458
CCA,2009,EU-España,LLSWO,0
CCA,2009,EU-España,LLSWO,0
CCA,2009,EU-España,LLSWO,0
CCA,2009,EU-España,LLSWO,0
CCA,2009,EU-España,LLSWO,0
CCA,2009,EU-España,LLSWO,0
CCG,2009,EU-España,LLSWO,0
CCG,2009,EU-España,LLSWO,1.217
CCG,2009,EU-España,LLSWO,0
CCG,2009,EU-España,LLSWO,0
CCG,2009,EU-España,LLSWO,0
CCG,2009,EU-España,LLSWO,0
CCL,2009,EU-España,LLSWO,0
CCL,2009,EU-España,LLSWO,0
CCL,2009,EU-España,LLSWO,0
CCL,2009,EU-España,LLSWO,0
CCL,2009,EU-España,LLSWO,0
CCL,2009,EU-España,LLSWO,0
CCP,2009,EU-España,LLSWO,0
CCP,2009,EU-España,LLSWO,4.22
CCP,2009,EU-España,LLSWO,0
CCP,2009,EU-España,LLSWO,0
CCP,2009,EU-España,LLSWO,0
CCP,2009,EU-España,LLSWO,6.608
CCS,2009,EU-España,LLSWO,0
CCS,2009,EU-España,LLSWO,0
CCS,2009,EU-España,LLSWO,0
CCS,2009,EU-España,LLSWO,0
CCS,2009,EU-España,LLSWO,0
CCS,2009,EU-España,LLSWO,0
DOL,2009,EU-España,LLSWO,0.323
DOL,2009,EU-España,LLSWO,2.115
DOL,2009,EU-España,LLSWO,0
DOL,2009,EU-España,LLSWO,14.743
DOL,2009,EU-España,LLSWO,45.413
DOL,2009,EU-España,LLSWO,10.408
DUS,2009,EU-España,LLSWO,0
DUS,2009,EU-España,LLSWO,0
DUS,2009,EU-España,LLSWO,0
DUS,2009,EU-España,LLSWO,0
DUS,2009,EU-España,LLSWO,0
DUS,2009,EU-España,LLSWO,0
FAL,2009,EU-España,LLSWO,0
FAL,2009,EU-España,LLSWO,19.673
FAL,2009,EU-España,LLSWO,0
FAL,2009,EU-España,LLSWO,2.11
FAL,2009,EU-España,LLSWO,0
FAL,2009,EU-España,LLSWO,5.036
GAG,2009,EU-España,LLSWO,0.353
GAG,2009,EU-España,LLSWO,0
GAG,2009,EU-España,LLSWO,0
GAG,2009,EU-España,LLSWO,0
GAG,2009,EU-España,LLSWO,0
GAG,2009,EU-España,LLSWO,0
LMA,2009,EU-España,LLSWO,0
LMA,2009,EU-España,LLSWO,37.074
LMA,2009,EU-España,LLSWO,0
LMA,2009,EU-España,LLSWO,27.542
LMA,2009,EU-España,LLSWO,6.778
LMA,2009,EU-España,LLSWO,17.295
LMD,2009,EU-España,LLSWO,0
LMD,2009,EU-España,LLSWO,0
LMD,2009,EU-España,LLSWO,0
LMD,2009,EU-España,LLSWO,0
LMD,2009,EU-España,LLSWO,0
LMD,2009,EU-España,LLSWO,0
LTA,2009,EU-España,LLSWO,1.927
LTA,2009,EU-España,LLSWO,0
LTA,2009,EU-España,LLSWO,0
LTA,2009,EU-España,LLSWO,0
LTA,2009,EU-España,LLSWO,0
LTA,2009,EU-España,LLSWO,0
MLS,2009,EU-España,LLSWO,0
MLS,2009,EU-España,LLSWO,0
MLS,2009,EU-España,LLSWO,0
MLS,2009,EU-España,LLSWO,0
MLS,2009,EU-España,LLSWO,54.587
MLS,2009,EU-España,LLSWO,4.206
MSP,2009,EU-España,LLSWO,0
MSP,2009,EU-España,LLSWO,0
MSP,2009,EU-España,LLSWO,0
MSP,2009,EU-España,LLSWO,0
MSP,2009,EU-España,LLSWO,0
MSP,2009,EU-España,LLSWO,0
OCS,2009,EU-España,LLSWO,0
OCS,2009,EU-España,LLSWO,17.94
OCS,2009,EU-España,LLSWO,0
OCS,2009,EU-España,LLSWO,2.162
OCS,2009,EU-España,LLSWO,11.553
OCS,2009,EU-España,LLSWO,11.463
OIL,2009,EU-España,LLSWO,0
OIL,2009,EU-España,LLSWO,0.525
OIL,2009,EU-España,LLSWO,0
OIL,2009,EU-España,LLSWO,0.361
OIL,2009,EU-España,LLSWO,5.046
OIL,2009,EU-España,LLSWO,4.344
TUN,2009,EU-España,LLSWO,3.582
TUN,2009,EU-España,LLSWO,40.62
TUN,2009,EU-España,LLSWO,61.242
TUN,2009,EU-España,LLSWO,242.978
TUN,2009,EU-España,LLSWO,67.413
POR,2009,EU-España,LLSWO,0
POR,2009,EU-España,LLSWO,27.406
POR,2009,EU-España,LLSWO,0
POR,2009,EU-España,LLSWO,49.436
POR,2009,EU-España,LLSWO,1.71
POR,2009,EU-España,LLSWO,11.447
PTH,2009,EU-España,LLSWO,0
PTH,2009,EU-España,LLSWO,0
PTH,2009,EU-España,LLSWO,0
PTH,2009,EU-España,LLSWO,0
PTH,2009,EU-España,LLSWO,0
PTH,2009,EU-España,LLSWO,0
RSP,2009,EU-España,LLSWO,0
RSP,2009,EU-España,LLSWO,0
RSP,2009,EU-España,LLSWO,0
SAI,2009,EU-España,LLSWO,0
SAI,2009,EU-España,LLSWO,112.466
SAI,2009,EU-España,LLSWO,0
SAI,2009,EU-España,LLSWO,38.563
SAI,2009,EU-España,LLSWO,412.042
SAI,2009,EU-España,LLSWO,167.364
SKJ,2009,EU-España,LLSWO,0
SKJ,2009,EU-España,LLSWO,0
SKJ,2009,EU-España,LLSWO,0
SKJ,2009,EU-España,LLSWO,0
SKJ,2009,EU-España,LLSWO,0
SKJ,2009,EU-España,LLSWO,0
SMA,2009,EU-España,LLSWO,0.163
SMA,2009,EU-España,LLSWO,663.148
SMA,2009,EU-España,LLSWO,0
SMA,2009,EU-España,LLSWO,1553.023
SMA,2009,EU-España,LLSWO,450.499
SPF,2009,EU-España,LLSWO,0
SPF,2009,EU-España,LLSWO,6.912
SPF,2009,EU-España,LLSWO,0
SPF,2009,EU-España,LLSWO,2.674
SPF,2009,EU-España,LLSWO,2.669
SPF,2009,EU-España,LLSWO,0
SPL,2009,EU-España,LLSWO,0
SPL,2009,EU-España,LLSWO,0
SPL,2009,EU-España,LLSWO,0
SPL,2009,EU-España,LLSWO,0.526
SPL,2009,EU-España,LLSWO,0
SPL,2009,EU-España,LLSWO,1.204
SPN,2009,EU-España,LLSWO,112.911
SPN,2009,EU-España,LLSWO,13.769
SPN,2009,EU-España,LLSWO,21.15
SPN,2009,EU-España,LLSWO,23.962
SPZ,2009,EU-España,LLSWO,0
SPZ,2009,EU-España,LLSWO,0.224
SPZ,2009,EU-España,LLSWO,0
SPZ,2009,EU-España,LLSWO,0
SPZ,2009,EU-España,LLSWO,0
SPZ,2009,EU-España,LLSWO,0
SSP,2009,EU-España,LLSWO,0
SSP,2009,EU-España,LLSWO,0
SSP,2009,EU-España,LLSWO,0
SSP,2009,EU-España,LLSWO,0
SSP,2009,EU-España,LLSWO,0
SSP,2009,EU-España,LLSWO,7.215
SWO,2009,EU-España,LLSWO,1905.895
SWO,2009,EU-España,LLSWO,1711.95
SWO,2009,EU-España,LLSWO,0
SWO,2009,EU-España,LLSWO,3236.692
SWO,2009,EU-España,LLSWO,3044.373
SWO,2009,EU-España,LLSWO,2138.621
TIG,2009,EU-España,LLSWO,0
TIG,2009,EU-España,LLSWO,0.59
TIG,2009,EU-España,LLSWO,0
TIG,2009,EU-España,LLSWO,1.781
TIG,2009,EU-España,LLSWO,0
TIG,2009,EU-España,LLSWO,0
WAH,2009,EU-España,LLSWO,1.75
WAH,2009,EU-España,LLSWO,0
WAH,2009,EU-España,LLSWO,0
WAH,2009,EU-España,LLSWO,1.17
WAH,2009,EU-España,LLSWO,0
WHM,2009,EU-España,LLSWO,0.1
WHM,2009,EU-España,LLSWO,3.427
WHM,2009,EU-España,LLSWO,0
WHM,2009,EU-España,LLSWO,4.64
WHM,2009,EU-España,LLSWO,7.651
WHM,2009,EU-España,LLSWO,0
YFT,2009,EU-España,LLSWO,22.916
YFT,2009,EU-España,LLSWO,8.691
YFT,2009,EU-España,LLSWO,59.821
YFT,2009,EU-España,LLSWO,35.532
YFT,2009,St Vincent and Grenadines,TROL,43.891
ALB,2009,St Vincent and Grenadines,TROL,0.468
DOL,2009,St Vincent and Grenadines,TROL,111.18
BUM,2009,St Vincent and Grenadines,TROL,2.07
SKJ,2009,St Vincent and Grenadines,TROL,52.03
BON,2009,St Vincent and Grenadines,TROL,14.86
SHX,2009,St Vincent and Grenadines,TROL,4.95
WAH,2009,St Vincent and Grenadines,TROL,31.44
YFT,2009,St Vincent and Grenadines,LL,1362.909
BET,2009,St Vincent and Grenadines,LL,212.026
ALB,2009,St Vincent and Grenadines,LL,134.04
SPF,2009,St Vincent and Grenadines,LL,4.005
SWO,2009,St Vincent and Grenadines,LL,33.651
SAI,2009,St Vincent and Grenadines,LL,4.127
DOL,2009,St Vincent and Grenadines,LL,4.349
KGM,2009,St Vincent and Grenadines,LL,3.965
SKJ,2009,St Vincent and Grenadines,LL,0.868
SKH,2009,St Vincent and Grenadines,LL,4.851
TUN,2009,St Vincent and Grenadines,LL,125.12
YFT,2009,St Vincent and Grenadines,LL,867.523
BET,2009,St Vincent and Grenadines,LL,79.495
ALB,2009,St Vincent and Grenadines,LL,51.038
SPF,2009,St Vincent and Grenadines,LL,3.137
SWO,2009,St Vincent and Grenadines,LL,16.226
SAI,2009,St Vincent and Grenadines,LL,3.488
DOL,2009,St Vincent and Grenadines,LL,2.801
KGM,2009,St Vincent and Grenadines,LL,3.027
SKJ,2009,St Vincent and Grenadines,LL,0.714
SKH,2009,St Vincent and Grenadines,LL,4.004
TUN,2009,St Vincent and Grenadines,LL,66.349
TUN,2009,Venezuela,LL,32
LTA,2009,Venezuela,GILL,4
YFT,2009,UK-Bermuda,RR,41.466
BLF,2009,UK-Bermuda,RR,6.932
ALB,2009,UK-Bermuda,LL,0.268
SKJ,2009,UK-Bermuda,RR,0.6
TUN,2009,UK-Bermuda,RR,0.169
WHM,2009,UK-Bermuda,RR,0.395
WAH,2009,UK-Bermuda,RR,101.072
SWO,2009,UK-Bermuda,LLSWO,3.196
TIG,2009,UK-Bermuda,RR,0.438
SMA,2009,UK-Bermuda,RR,0.327
BSH,2009,UK-Bermuda,LL,0.124
BSH,2009,UK-Bermuda,LL,0.04
RSK,2009,UK-Bermuda,RR,2.377
SDV,2009,UK-Bermuda,RR,0.843
BET,2009,UK-Bermuda,LLSWO,0.045
LTA,2009,UK-Bermuda,RR,2.687
BFT,2009,UK-Bermuda,LLSWO,0.27
SKJ,2009,EU-Portugal,BB,788.508
YFT,2009,EU-Portugal,BB,0.375
BET,2009,EU-Portugal,BB,2713.108
BFT,2009,EU-Portugal,BB,0
ALB,2009,EU-Portugal,BB,45.191
SWO,2009,EU-Portugal,LLSWO,90.971
BUM,2009,EU-Portugal,LLSWO,0.075
WHM,2009,EU-Portugal,LLSWO,0.122
SPN,2009,EU-Portugal,LL-surf,1.603
SMA,2009,EU-Portugal,LL-surf,10.408
BSH,2009,EU-Portugal,LL-surf,18.492
BON,2009,EU-Portugal,GILL,6.096
SKJ,2009,EU-Portugal,BB,29.985
YFT,2009,EU-Portugal,BB,0.06
BET,2009,EU-Portugal,BB,1382.647
ALB,2009,EU-Portugal,BB,0
BUM,2009,EU-Portugal,LLSWO,0.194
BUM,2009,EU-Portugal,LLSWO,8.78
FRI,2009,EU-Portugal,PSS,0.274
ALB,2009,EU-Portugal,BB,9.252
ALB,2009,EU-Portugal,LL,42.23
BET,2009,EU-Portugal,BB,2.852
BET,2009,EU-Portugal,BB,1022.243
BET,2009,EU-Portugal,LLALB,9.93
BON,2009,EU-Portugal,BB,0.051
BON,2009,EU-Portugal,PSS,0.004
BSH,2009,EU-Portugal,LL-surf,1.48
BSH,2009,EU-Portugal,LL-surf,437.069
POR,2009,EU-Portugal,BB,0.043
POR,2009,EU-Portugal,LL-surf,16.567
SHX,2009,EU-Portugal,LL-surf,0.95
SKJ,2009,EU-Portugal,BB,7.42
SKJ,2009,EU-Portugal,BB,4.15
SKJ,2009,EU-Portugal,BB,74.231
SKJ,2009,EU-Portugal,PSS,0.123
SMA,2009,EU-Portugal,LL-surf,12.35
SMA,2009,EU-Portugal,LL-surf,40.625
SWO,2009,EU-Portugal,LLALB,11.05
SWO,2009,EU-Portugal,BB,0.184
SWO,2009,EU-Portugal,LLALB,20.413
WAH,2009,EU-Portugal,BB,0.17
WAH,2009,EU-Portugal,LL,0.015
YFT,2009,EU-Portugal,BB,0.36
YFT,2009,EU-Portugal,LLALB,9.82
ALB,2009,EU-Portugal,LL-surf,5.541
ALB,2009,EU-Portugal,LL-surf,0.715
ALB,2009,EU-Portugal,LL-surf,0.34
ALB,2009,EU-Portugal,LL-surf,1.13
ALB,2009,EU-Portugal,SURF,0.13914
ALB,2009,EU-Portugal,LL-surf,0.01
ALB,2009,EU-Portugal,LL-surf,3.088
ALB,2009,EU-Portugal,LL-surf,0.12
ALB,2009,EU-Portugal,LL-surf,2.262
ALB,2009,EU-Portugal,LL-surf,250.914
ALB,2009,EU-Portugal,LL-surf,1.2
ALV,2009,EU-Portugal,LL-surf,6.709
ALV,2009,EU-Portugal,LL-surf,14.6
ALV,2009,EU-Portugal,LL-surf,0.055
ALV,2009,EU-Portugal,LL-surf,6.415
ALV,2009,EU-Portugal,LL-surf,0.07
ASK,2009,EU-Portugal,PS,0.022
ASK,2009,EU-Portugal,LL-surf,0.67909
ASK,2009,EU-Portugal,LL-surf,2.09
BET,2009,EU-Portugal,LL-surf,27.125
BET,2009,EU-Portugal,LL-surf,16.3333
BET,2009,EU-Portugal,LL-surf,4.5361
BET,2009,EU-Portugal,LL-surf,4.1332
BET,2009,EU-Portugal,SURF,0.24503
BET,2009,EU-Portugal,LL-surf,5.2692
BET,2009,EU-Portugal,LL-surf,101.3689
BET,2009,EU-Portugal,LL-surf,28.4666
BET,2009,EU-Portugal,LL-surf,0.5903
BET,2009,EU-Portugal,LL-surf,8.2417
BET,2009,EU-Portugal,LL-surf,33.5663
BET,2009,EU-Portugal,LL-surf,2.4248
BET,2009,EU-Portugal,LL-surf,221.1005
BET,2009,EU-Portugal,LL-surf,20.9099
BFT,2009,EU-Portugal,LL-surf,4.604
BFT,2009,EU-Portugal,LL-surf,0.607
BFT,2009,EU-Portugal,TRAP,46.192
BFT,2009,EU-Portugal,LL-surf,0.14
BFT,2009,EU-Portugal,PS,1.7194
BFT,2009,EU-Portugal,LL-surf,0.125
BLM,2009,EU-Portugal,LL-surf,58.21
BLM,2009,EU-Portugal,LL-surf,41.398
BLT,2009,EU-Portugal,PS,0.45353
BLT,2009,EU-Portugal,SURF,435.76671
BON,2009,EU-Portugal,LL-surf,3.446
BON,2009,EU-Portugal,LL-surf,5.985
BON,2009,EU-Portugal,LL-surf,0.03
BON,2009,EU-Portugal,PS,28.18871
BON,2009,EU-Portugal,SURF,79.79096
BOP,2009,EU-Portugal,LL-surf,0.598
BOP,2009,EU-Portugal,LL-surf,1.627
BOP,2009,EU-Portugal,LL-surf,7.515
BOP,2009,EU-Portugal,PS,0.48774
BOP,2009,EU-Portugal,SURF,1.13829
BSH,2009,EU-Portugal,LL-surf,1000.152
BSH,2009,EU-Portugal,LL-surf,1032.092
BSH,2009,EU-Portugal,LL-surf,544.491
BSH,2009,EU-Portugal,LL-surf,11.487
BSH,2009,EU-Portugal,PS,3.70678
BSH,2009,EU-Portugal,LL-surf,69.865
BSH,2009,EU-Portugal,LL-surf,839.607
BSH,2009,EU-Portugal,LL-surf,32.664
BSH,2009,EU-Portugal,LL-surf,2701.162
BSH,2009,EU-Portugal,LL-surf,2656.691
BSH,2009,EU-Portugal,LL-surf,0.375
BUM,2009,EU-Portugal,LL-surf,2.3174
BUM,2009,EU-Portugal,LL-surf,1.0061
BUM,2009,EU-Portugal,LL-surf,9.3268
BUM,2009,EU-Portugal,SURF,0.3402
BUM,2009,EU-Portugal,LL-surf,11.1365
BUM,2009,EU-Portugal,LL-surf,0.5397
BUM,2009,EU-Portugal,LL-surf,0.7002
BUM,2009,EU-Portugal,LL-surf,36.5382
BUM,2009,EU-Portugal,LL-surf,34.906
CYP,2009,EU-Portugal,LL-surf,27.18736
DCA,2009,EU-Portugal,LL-surf,27.1953
DGS,2009,EU-Portugal,LL-surf,2.56085
DGS,2009,EU-Portugal,LL-surf,18.716
FAL,2009,EU-Portugal,LL-surf,0.072
FAL,2009,EU-Portugal,LL-surf,7.271
FAL,2009,EU-Portugal,LL-surf,4.448
GAG,2009,EU-Portugal,LL-surf,0.24
GSK,2009,EU-Portugal,LL-surf,5.675
GUQ,2009,EU-Portugal,LL-surf,26.71776
SSM,2009,EU-Portugal,SURF,0.00598
SSM,2009,EU-Portugal,PS,0.79739
SSM,2009,EU-Portugal,SURF,1.55403
LTA,2009,EU-Portugal,PS,0.30996
LTA,2009,EU-Portugal,SURF,5.19371
OCS,2009,EU-Portugal,LL-surf,0.238
OCS,2009,EU-Portugal,LL-surf,0.953
OCS,2009,EU-Portugal,LL-surf,2.119
OCS,2009,EU-Portugal,LL-surf,0.226
OXY,2009,EU-Portugal,PS,0.28292
OXY,2009,EU-Portugal,LL-surf,75.36234
SAI,2009,EU-Portugal,LL-surf,0.37
SAI,2009,EU-Portugal,LL-surf,4.422
SAI,2009,EU-Portugal,LL-surf,10.256
SAI,2009,EU-Portugal,LL-surf,17.213
SAI,2009,EU-Portugal,SURF,19.4339
SAI,2009,EU-Portugal,LL-surf,0.19
SAI,2009,EU-Portugal,LL-surf,5.856
SAI,2009,EU-Portugal,LL-surf,51.497
SAI,2009,EU-Portugal,LL-surf,19.793
SAI,2009,EU-Portugal,LL-surf,22.452
SBL,2009,EU-Portugal,LL-surf,0.08
SBL,2009,EU-Portugal,LL-surf,1.09125
SDS,2009,EU-Portugal,LL-surf,14.00715
SDS,2009,EU-Portugal,PS,0.09779
SDV,2009,EU-Portugal,LL-surf,9.19978
SHB,2009,EU-Portugal,LL-surf,0.15
SKJ,2009,EU-Portugal,LL-surf,18.315
SKJ,2009,EU-Portugal,LL-surf,0.28
SKJ,2009,EU-Portugal,LL-surf,2.33
SKJ,2009,EU-Portugal,LL-surf,4.92
SKJ,2009,EU-Portugal,PS,3.23818
SKJ,2009,EU-Portugal,SURF,125.23411
SKJ,2009,EU-Portugal,LL-surf,6.713
SKJ,2009,EU-Portugal,LL-surf,6.032
SKJ,2009,EU-Portugal,LL-surf,1.661
SKJ,2009,EU-Portugal,LL-surf,17.36
SMA,2009,EU-Portugal,LL-surf,148.535
SMA,2009,EU-Portugal,LL-surf,240.497
SMA,2009,EU-Portugal,LL-surf,16.565
SMA,2009,EU-Portugal,LL-surf,7.285
SMA,2009,EU-Portugal,PS,0.04246
SMA,2009,EU-Portugal,LL-surf,18.785
SMA,2009,EU-Portugal,LL-surf,59.707
SMA,2009,EU-Portugal,LL-surf,3.34
SMA,2009,EU-Portugal,LL-surf,129.722
SMA,2009,EU-Portugal,LL-surf,372.54
SMD,2009,EU-Portugal,LL-surf,21.93452
SPF,2009,EU-Portugal,LL-surf,0.356
SPF,2009,EU-Portugal,LL-surf,1.552
SPF,2009,EU-Portugal,LL-surf,0.673
SPF,2009,EU-Portugal,LL-surf,9.043
SPF,2009,EU-Portugal,LL-surf,3.094
SPF,2009,EU-Portugal,LL-surf,0.862
SPN,2009,EU-Portugal,LL-surf,0.18
SPN,2009,EU-Portugal,LL-surf,0.37
SPN,2009,EU-Portugal,LL-surf,2.07
SPN,2009,EU-Portugal,LL-surf,1.061
SPN,2009,EU-Portugal,LL-surf,3.019
SPN,2009,EU-Portugal,LL-surf,1.864
SPZ,2009,EU-Portugal,LL-surf,0.828
SPZ,2009,EU-Portugal,LL-surf,0.12
SPZ,2009,EU-Portugal,LL-surf,0.124
SPZ,2009,EU-Portugal,LL-surf,14.605
SPZ,2009,EU-Portugal,LL-surf,1.314
SWO,2009,EU-Portugal,LL-surf,88.0906
SWO,2009,EU-Portugal,LL-surf,143.616
SWO,2009,EU-Portugal,LL-surf,17.9413
SWO,2009,EU-Portugal,LL-surf,3.4744
SWO,2009,EU-Portugal,PS,0.0175
SWO,2009,EU-Portugal,LL-surf,9.5532
SWO,2009,EU-Portugal,LL-surf,0.9541
SWO,2009,EU-Portugal,LL-surf,188.5122
SWO,2009,EU-Portugal,LL-surf,178.3615
SYT,2009,EU-Portugal,PS,0.19591
SYT,2009,EU-Portugal,LL-surf,451.25161
SYT,2009,EU-Portugal,LL-surf,5.61
TUN,2009,EU-Portugal,LL-surf,0.04
TUN,2009,EU-Portugal,LL-surf,0.55
TUN,2009,EU-Portugal,LL-surf,5.285
TUS,2009,EU-Portugal,SURF,0.1107
TUN,2009,EU-Portugal,LL-surf,3.82
TUN,2009,EU-Portugal,LL-surf,23.73
WAH,2009,EU-Portugal,LL-surf,0.031
WAH,2009,EU-Portugal,LL-surf,1.579
WAH,2009,EU-Portugal,SURF,0.05535
WAH,2009,EU-Portugal,LL-surf,1.083
WAH,2009,EU-Portugal,LL-surf,0.265
WHM,2009,EU-Portugal,LL-surf,0.285
WHM,2009,EU-Portugal,SURF,0.68351
WHM,2009,EU-Portugal,LL-surf,0.042
WHM,2009,EU-Portugal,LL-surf,36.431
WHM,2009,EU-Portugal,LL-surf,2.917
YFT,2009,EU-Portugal,LL-surf,65.29
YFT,2009,EU-Portugal,LL-surf,12.991
YFT,2009,EU-Portugal,LL-surf,0.965
YFT,2009,EU-Portugal,LL-surf,105.947
YFT,2009,EU-Portugal,PS,0.02145
YFT,2009,EU-Portugal,LL-surf,24.629
YFT,2009,EU-Portugal,LL-surf,17.097
YFT,2009,EU-Portugal,LL-surf,1.22
YFT,2009,EU-Portugal,LL-surf,0.085
YFT,2009,EU-Portugal,LL-surf,5.24
YFT,2009,EU-Portugal,LL-surf,4.219
YFT,2009,EU-Portugal,LL-surf,20.72
YFT,2009,EU-Portugal,LL-surf,104.364
YFT,2009,EU-Portugal,LL-surf,58.048
YFT,2009,EU-Portugal,LL-surf,34.298
YFT,2009,Barbados,HAND,18.542
YFT,2009,Barbados,LL,60.454
BET,2009,Barbados,HAND,1.686
BET,2009,Barbados,LL,5.496
ALB,2009,Barbados,HAND,0.843
ALB,2009,Barbados,LL,2.748
SWO,2009,Barbados,HAND,2.85
SWO,2009,Barbados,LL,16.903
WAH,2009,Barbados,HAND,13.929
WAH,2009,Barbados,LL,2.734
RSK,2009,Barbados,HAND,4.734
RSK,2009,Barbados,LL,3.882
YFT,2009,Brazil,LL,61.218
ALB,2009,Brazil,LL,7.493
BET,2009,Brazil,LL,72.844
SAI,2009,Brazil,LL,14.311
WHM,2009,Brazil,LL,2.68
BUM,2009,Brazil,LL,11.048
DOL,2009,Brazil,LL,5.365
WAH,2009,Brazil,LL,2.776
TUN,2009,Brazil,LL,21.226
BSH,2009,Brazil,LL,290.017
RSK,2009,Brazil,LL,19.917
BTH,2009,Brazil,LL,0.204
SPN,2009,Brazil,LL,6.854
SMA,2009,Brazil,LL,24.438
TIG,2009,Brazil,LL,0.042
YFT,2009,Brazil,LL,61.633
ALB,2009,Brazil,LL,5.979
BET,2009,Brazil,LL,59.745
SWO,2009,Brazil,LL,69.697
SAI,2009,Brazil,LL,4.358
WHM,2009,Brazil,LL,0.522
BUM,2009,Brazil,LL,1.963
DOL,2009,Brazil,LL,0.741
WAH,2009,Brazil,LL,0.974
TUN,2009,Brazil,LL,0.53
BSH,2009,Brazil,LL,34.148
RSK,2009,Brazil,LL,3.2
BTH,2009,Brazil,LL,0.369
SPN,2009,Brazil,LL,1.696
SMA,2009,Brazil,LL,0.714
TIG,2009,Brazil,LL,0.361
YFT,2009,Brazil,BB,80.603
ALB,2009,Brazil,BB,3.68
BET,2009,Brazil,BB,18.676
SKJ,2009,Brazil,BB,4474.294
BLF,2009,Brazil,BB,1.912
TUN,2009,Brazil,BB,36.721
FRI,2009,Brazil,BB,41.508
YFT,2009,Brazil,BB,294.953
ALB,2009,Brazil,BB,14.686
BET,2009,Brazil,BB,68.343
SKJ,2009,Brazil,BB,16372.918
BLF,2009,Brazil,BB,7
TUN,2009,Brazil,BB,146.536
FRI,2009,Brazil,BB,165.636
YFT,2009,Brazil,BBF,26.689
BET,2009,Brazil,BBF,6.184
SKJ,2009,Brazil,BBF,1481.566
BLF,2009,Brazil,BBF,0.633
YFT,2009,Brazil,PS,2
ALB,2009,Brazil,PS,0.58
SKJ,2009,Brazil,PS,223.335
TUN,2009,Brazil,PS,0.883
DOL,2009,Brazil,PS,0.475
FRI,2009,Brazil,PS,106.03
SKH,2009,Brazil,PS,72.414
YFT,2009,Brazil,HAND,2.34
ALB,2009,Brazil,HAND,0.04
BET,2009,Brazil,HAND,69
SKJ,2009,Brazil,HAND,4.253
TUN,2009,Brazil,HAND,53.083
BUM,2009,Brazil,HAND,0.58
FRI,2009,Brazil,HAND,0.02
BSH,2009,Brazil,HAND,0.115
SPN,2009,Brazil,HAND,11.156
RSK,2009,Brazil,HAND,3.843
BFT,2009,Korea Rep,PS,102
ALB,2009,Korea Rep,LL,15
ALB,2009,Korea Rep,LL,67
ALB,2009,Korea Rep,LL,2
ALB,2009,Korea Rep,LL,19
ALB,2009,Korea Rep,LL,355
YFT,2009,Korea Rep,LL,0
BLM,2009,Korea Rep,LL,2
